college_id,college_name,type,course,year,tuition_annual,hostel_annual,other_annual,nri_tuition,is_official,source_url,note
col_0945947414,"Pt. J N M MEDICAL COLLEGE, RAIPUR, In front of Central Jail",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6154987932,"Pt. Jawahar Lal Nehru Govt. Med. College, Chamba",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3027480788,"Pt. Jawahar Lal Nehru Govt. Med. College, Chamba, Pt. Jawaharlal Nehru Govt. Medical College Chamba",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8900161569,"Pt. Raghunath Murmu Med. College, Baripada",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5440315430,"Pt. Raghunath Murmu Med. College, Baripada, AT-Rangamatia",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8455277758,"Pt. Raghunath Murmu Med. College, Baripada, Rangamatia",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7138427399,"R.G. KAR MEDICAL COLLEGE, KOLK ATA",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3138697110,"R.G. KAR MEDICAL COLLEGE, KOLKATA, R G Kar Medical College 1 KHUDIRAM BOSE SARANI",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3343688695,"R.G. KAR MEDICAL COLLEGE, KOLKATA, R G Kar Medical College 1 Khudiram bose sarani, Kolkata",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4855667401,"R.N.T. MEDICAL COLLEGE, UDAIPUR",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_2256501208,"RAICHUR INST. OF MEDICAL SCI., RAICHUR",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7260105187,"RAICHUR INST. OF MEDICAL SCI., RAICHUR, RAICHUR INSTITUTE OF MEDICAL SCIENCES INDUSTRIAL AREA",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4176355156,"RAJEND RA INST. OF MED. SCI., RANCHI, Director, Rajendra Institute of Medical Sciences, Bariatu, R anchi, Jharkhan d",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3594666787,"RAJENDRA INST. OF MED. SCI., RANCHI",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5396338933,"RAJENDRA INST. OF MED. SCI., RANCHI, Director, Rajendra Institute of Medical Sciences, Bariatu, Ranchi",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9827629240,"RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES, KADAPA",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5800949828,"RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES, KADAPA, GOVERNMENT MEDICAL COLLEGE RIMS PUTLAMPALLI",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8424892711,"RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES, KADAPA, RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES RIMS, PUTLAMPALLI",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6838297103,"RAJIV GANDHI MEDICAL COLLEGE, THANE",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3590248230,RAMPURHAT GOVT MEDICAL COLLEGE RAMPURHAT,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_2146441231,REGIONAL DENTAL COLLEGE,GOVT,BDS,,50000,25000,15000,0,0,,type-based indicative estimate (dental)
col_1149071439,"REGIONAL INST OF MEDICAL SCI, IMPHAL",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6058781802,RIMS Srikakulam,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8965720288,"RIMS Srikakulam, Balaga Srikakulam",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_1112122273,"RIMS, Ongole",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8799633997,"RIMS, Ongole, B HAGYAN AGAR 5TH LANE, RIMS, ONGOL E",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_0571861708,RUHS College of Dental Science,GOVT,BDS,,50000,25000,15000,0,0,,type-based indicative estimate (dental)
col_8284496561,"RUHS College of Medical Sciences, Jaipur",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6569116979,"RUHS College of Medical Sciences, Jaipur, RUHS COLLEGE OF MEDICAL SCIENCES",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7523139205,Raiganj Government Medical College,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5438448437,"Raiganj Government Medical College, ABDULGHATA CAMPASS, KARNAJORA",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5160975003,Raja Rajeswari Medical College Bengaluru,DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_6467485980,Rajah Muthiah Dental College and Hos.,GOVT,BDS,,50000,25000,15000,0,0,,type-based indicative estimate (dental)
col_7003354167,"Rajah Muthiah Medical College, Annamalai Universit",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8411231126,Rajarshee Chhatrapati Shahu Maharaj Government Medical College Kolhapur,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6632097719,"Rajarshee Chhatrapati Shahu Maharaj Government Medical College Kolhapur, Rajarshee Chhatrapati Shahu Maharaj Government Medical College",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_0752052776,Rajiv Gandhi Institute Medical Sce of Adilabad,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_1009487296,"Rajkiya Medical College, Jalaun",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9925716683,"Rajmata shrimati devendra kumari singhdeo government medical college, ambikapur, Surguja",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4184839708,"Rangaraya Medical College, Kakinada",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8859264307,"Rani Durgavati Medical College, Banda",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_2910688013,"Rani Durgavati Medical College, Banda, RANI DURGAVATI MEDICAL COLLEGE",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_2415080251,Rural Dental College,DEEMED,BDS,,600000,150000,80000,1500000,0,,type-based indicative estimate (dental)
col_5526421156,"Rural Medical College and PIMS, Loni",DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_r3_3166f9c57663,"S.C.B. MEDICAL COLL(DENTA L), CUTTACK",GOVT,BDS,,50000,25000,15000,0,0,,type-based indicative estimate (dental)
col_2818784834,S.C.B. MEDICAL COLL(DENTAL),GOVT,BDS,,50000,25000,15000,0,0,,type-based indicative estimate (dental)
col_8361601384,"S.C.B. MEDICAL COLLEGE, CUTTACK",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8835861955,"S.C.B. MEDICAL COLLEGE, CUTTACK, Mangalabag, Cuttack",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6549121196,"S.M.S. MEDICAL COLLEGE, JAIPUR",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_0382734399,"S.N. MEDICAL COLLEGE, AGRA",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7137414663,"S.S. MEDICA L COLLEG E, REWA, N EAR DHOBIY A TANKI",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3261989875,"S.S. MEDICAL COLLEGE, REWA",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_ap_5e0aca91597c,"S.V.Medical College, Tirupati",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8880715724,"SARDAR PATEL MEDICAL COLLEGE, BIKANER",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_2221952955,SATHYABAMA UNIV. Dental College and Hospt. Chennai,DEEMED,BDS,,600000,150000,80000,1500000,0,,type-based indicative estimate (dental)
col_9872628797,"SBKS Med. Inst. and Res. Centre, Sumandeep Vidyapeeth",DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_1347709217,"SBKS Med. Inst. and Res. Centre, Sumandeep Vidyapeeth, Sumandeep Vidyapeeth Deemed to be University Campus",DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_0084647454,"SDU Medical College, Kolar",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9735745651,"SDU Medical College, Kolar, SRI DEVARAJ URS MEDICAL COLLEGE, TAMAKA, KOLAR",DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_6884674633,"SDU Medical College, Kolar, TA MAKA KOLAR, Karnatak a",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6324737424,"SDU Medical College, Kolar, TAMAKA KOLAR",DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_0720456643,"SETH G.S. MEDICAL COLLEGE, MUMBAI",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_1868237926,"SH VASANT RAO NAIK GOVT.M. C., YAVA TMAL, CI VIL LINES YAVATM AL, Maharas htra",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9061085347,"SH VASANT RAO NAIK GOVT.M.C., YAVATM AL",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_1348100443,"SH VASANT RAO NAIK GOVT.M.C., YAVATMAL, CIVIL LINES YAVATMAL",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5952241430,"SHEIKH BHIKHA RI MEDICA L COLLEG E & HOSPIT AL, HAZARI BAG ( Formerly called as- Hazariba gh Medical College, Hazariba g)",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4693299935,SHEIKH BHIKHARI MEDICAL COLLEGE & HOSPITAL,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4903692543,SHILONG MEDICAL COLLEGE,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_2567076548,"SHIMOGA INST. OF MEDICAL SCI., SHIMOGA",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5493309547,"SHKM GMC, Nalhar, Mewat",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5170849290,SHRI ATAL BIHARI VAJPAYEE GOVERNMENT MEDICAL COLLEGE,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6256799823,"SHRI BHAUSAHEB HIRE GOVT. M.C., DHULE",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6088948181,"SHRI KALYAN GOVT MEDICA L COLLEG E SIKAR, S hri Kalyan Govt. Medical College, Bajaj Gram, Sanwali, NH 8 A, Sikar 332001, Rajastha n",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4216240586,SHRI KALYAN GOVT MEDICAL COLLEGE SIKAR,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7348430147,"SHRI KALYAN GOVT MEDICAL COLLEGE SIKAR, Shri Kalyan Govt. Medical College, Bajaj Gram, Sanwali, NH 8 A, Sikar 332001",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_2324527073,"SILCHAR MEDICAL COLLEGE, SILCHER",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3947562949,"SJP Medical College, Bharatpur",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9639306963,"SJP Medical College, Bharatpur, Rampura, NH-21",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_2632324603,"SKIMS Medical College, Bemina",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4439536124,"SLBS Govt. Medical College, Mandi",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_r3_59f60306b7ed,"SOBAN SINGH JEENA GOVERNMEN T INSTITUTE OF MEDICAL SCIENCE & RESEARCH, ALMORA, Nea r Vikas Bhawan Pandeykhola Almora",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9770747065,"SOBAN SINGH JEENA GOVERNMENT INSTITUTE OF MEDICAL SCIENCE & RESEARCH, ALMORA",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_r3_ad8df4887275,"SRI KRISHNA MEDICAL COLLEGE, MUZAFFARP UR, UMANAG AR MUZAFFARP UR",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4816852686,"SRI KRISHNA MEDICAL COLLEGE, MUZAFFARPUR",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5052542240,SRI LALITHAMBIGAI MEDICAL COLLEGE & HOSPITAL,DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_7223437456,SRM Dental College,DEEMED,BDS,,600000,150000,80000,1500000,0,,type-based indicative estimate (dental)
col_5268928936,SRM Katt. Dental College and Hospt. Chennai,DEEMED,BDS,,600000,150000,80000,1500000,0,,type-based indicative estimate (dental)
col_8469989680,SRM Medical College and Hospital,DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_3348342960,"STANLEY MEDICAL COLLEGE, CHENNAI",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_0277337903,"STANLEY MEDICAL COLLEGE, CHENNAI, No.1",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4039673582,"SUH Maulana Mahmood Hasan Medical College, Saharanpur",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8147792925,"SVIMS - Sri Padmavathi Medical College for Women, Tirupati",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4525381243,"SVIMS - Sri Padmavathi Medical College for Women, Tirupati(Female Seat only )",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_r3_12a9371868d3,"SVIMS Sri Padmavathi Medical College for Women, Tirupati, SVIM S",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8437371233,"SWAMI RAMANAND TiRTH RURAL M.C, AMBAJOGAI",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_0527553563,SYMBIOSIS MEDICAL COLLEGE FOR WOMEN PUNE,DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_8949232246,SYMBIOSIS MEDICAL COLLEGE FOR WOMEN PUNE(Female Seat only ),GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3436763170,Sagar Dutta Medical College & Hospital,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3526558711,"Saheed Laxman Nayak Med. College and Hos., Koraput",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4306086368,"Saheed Laxman Nayak Med. College and Hos., Koraput, AT-JANIGUDA, KORAPUT",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6350829104,Saheed Rendo Majhi Medical College & Hospital,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_ap_53ae0f269e83,"Santhiram Medical College, Nandyal",PRIVATE,MBBS,,1200000,150000,80000,3000000,0,,type-based indicative estimate (medical)
col_3754528924,Santosh Dental College and Hospital,DEEMED,BDS,,600000,150000,80000,1500000,0,,type-based indicative estimate (dental)
col_0359839541,Santosh Medical College and Hospital,DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_8663714859,Sarat Chandra Chattopadhyay Govt. Medical College & Hospital,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6350747562,Saveetha Dental College,DEEMED,BDS,,600000,150000,80000,1500000,0,,type-based indicative estimate (dental)
col_4035870436,"Saveetha Medical College, Chennai",DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_4035152714,School of Dental Sciences and KIMSDU,DEEMED,BDS,,600000,150000,80000,1500000,0,,type-based indicative estimate (dental)
col_9573670166,Shaheed Nirmal Mahto Medical College & Hospital,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5751850739,Sharad Pawar Dental College and Hospital,DEEMED,BDS,,600000,150000,80000,1500000,0,,type-based indicative estimate (dental)
col_9083927540,Shri Atal Bihari Vajpayee Medical College & Research Institute,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_0023449758,"Shri Sathya Sai Medical College and RI, Chennai",DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_5588755981,"Shri Sathya Sai Medical College and RI, Chennai, SBV Chennai Campus",DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_9508799451,"Shri Sathya Sai Medical College and Research Institute, Chennai",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_0027926439,"Shri Sathya Sai Medical College and Research Institute, Chennai, SBV Chennai Campus",DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_2819461267,"Siddartha Medical College, Vijayawada",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7038538540,Sree Balaji Dental College and Hospital,DEEMED,BDS,,600000,150000,80000,1500000,0,,type-based indicative estimate (dental)
col_6437196479,Sree Balaji Medical College and Hospital,DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_ap_da825e91a354,"Sri Balaji Institute of Medical Sciences, Renigunta, Tirupati",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_ap_d465d3c7bb44,"Sri Balaji Medical College Hospital and Research Institute , Renigunta, Tirupati",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7432223794,Sri Jagannath Medical College & Hospital,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5678167856,"Sri Lakshmi Narayan a Inst. of Med. Scien., Puduche rry, OSU DU, AGARA M VILLAGE",PRIVATE,MBBS,,1200000,150000,80000,3000000,0,,type-based indicative estimate (medical)
col_8332281888,Sri Lakshmi Narayana Inst. of Med. Scien.,DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_ap_ad44eaa808d7,"Sri Padmavathi Medical College for Women, Tirupati",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_ap_ac32917e0127,"Sri Padmavathi Medical College for Women, Tirupati (under SVIMS)",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6517963814,Sri Ramachandra Dental and Hospt.,DEEMED,BDS,,600000,150000,80000,1500000,0,,type-based indicative estimate (dental)
col_3947235356,"Sri Ramachandra Med. College and Res. Inst., Chennai",DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_5403045183,Sri Siddhartha Academy T Begur,DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_6620413373,Sri Siddhartha DentalCollege,DEEMED,BDS,,600000,150000,80000,1500000,0,,type-based indicative estimate (dental)
col_5661960458,"Sri Siddhartha Medical College DU, Tumkur",DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_6581471127,"Sri Venkateswara Medical College, Tirupati",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7851510935,Sundarlal patwa Govt medical College mandsaur,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4330214995,"Sundarlal patwa Govt medical College mandsaur, Dean Office, Sunderlal Patwa Government Medical College, Mhow Neemuch Bypass, Mandsaur M.P.",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6634333894,"T.D. MEDICAL COLLEGE, ALLAPPUZHA",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_2362654804,"T.D. MEDICAL COLLEGE, ALLAPPUZHA, GOVERNMENT T.D.MEDICAL COLLEGE",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_1078377073,"TAMILNADU GOVT D.C. & HOSP, CHENNAI",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_2417059554,"TAMILNADU GOVT D.C. & HOSP, CHENNAI, No. 1, TNPSC SALAI, PARK TOWN, CHENNAI 600003",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5936155200,"THANJAVUR MEDICAL COLL., THANJAV UR",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8792443534,"THANJAVUR MEDICAL COLL., THANJAVUR, Thanjavur Medical College, Thanjavur",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5846375151,"THENI GOVT. MEDICAL COLLEGE, THENI",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6722374298,"THENI GOVT. MEDICAL COLLEGE, THENI, G. Vilakku, Shanmugasundarapuram village",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4997118104,"THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_2206384051,"TOPIWALA NATIONAL MEDICAL COLLEGE, MUMBAI",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3333521779,Tamralipto Government Medical College & Hospital,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_0554402038,"Tezpur Medical College, Tezpur",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8319902509,Thaimoogambigai Dental College and Hsopt. Chennai,DEEMED,BDS,,600000,150000,80000,1500000,0,,type-based indicative estimate (dental)
col_7001010125,"Thiruvannamalai MC, Thiruvannamalai, TN",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3019595719,Tinsukia Medical College & Hospital,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8981030379,"Tomo Riba Institute Health and Medical Sciences, Naharlagun",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_2340306685,"Tomo Riba Institute Health and Medical Sciences, Naharlagun, Tomo Riba Institute Health and Medical Sciences, Old Assembly Complex, Naharlagun",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5210807910,"UNS AUTONOMOUS STATE MEDICAL COLLEGES, Jaunpur",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7071325269,"UTTARANCHAL F HOSP TRUST MC, HALDWANI",PRIVATE,MBBS,,1200000,150000,80000,3000000,0,,type-based indicative estimate (medical)
col_9901281065,"UTTARANCHAL F HOSP TRUST MC, HALDWANI, Government Medical College",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_r3_85f96fbe1b62,Universit College of y Medical Sciences,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3854219615,University College of Medical Sciences,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5980933161,"Uttar Pradesh University of Medical Sciences, Saifai, Etawah",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7154680769,"Uttar Pradesh University of Medical Sciences, Saifai, Etawah,SAIFAI ETAWAH, Uttar Pradesh, 206130",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4278906013,"V.S.S. MEDICAL COLLEGE, BURLA",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8289384590,"V.S.S. MEDICAL COLLEGE, BURLA, AYURVIHAR, BURLA, SAMBALPUR",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_1091308350,"VARDHMAN INSTITUTE OF MEDICAL SCIENCES, NALANDA",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8316496099,"VARDHMAN INSTITUTE OF MEDICAL SCIENCES, NALANDA, BMIMS, PAWAPURI NALNADA",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9353393365,VELS MEDICAL COLLEGE & HOSPITAL,DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_9177962844,"VIJAYNA GAR INST OF MED. SC, BELL ARY, Can tonment, Ballari, Karnatak a",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_1580674692,VIJAYNAGAR INST OF MED. SC,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7779322101,VMKV Medical College and Hospital,DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_1040750953,VMS Dental College,DEEMED,BDS,,600000,150000,80000,1500000,0,,type-based indicative estimate (dental)
col_5848526110,Vardhman Mahavir Medical College and Safdarjung Hospital,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3103844629,Veer Chandra Singh Garhwali Govt. Institute of Medical Science & Research,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6525156192,Vinayaka Missions Medical College and Hospital,DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_6537591986,"Virendra Kumar Sakhlecha Government Medical College, Neemuch",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_ap_b3e0d9383bb7,"Viswabharathi Medical College & General Hospital, RT Nagar, Near Penchikalapadu, Kurnool Dist.",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_ap_1d96d5d914cf,"Viswabharathi Medical College, Kurnool",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_1046092524,"YADGIRI INSTITUTE OF MEDICAL SCIENCES, YADGIRI",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3936115678,Yenepoya Dental College,DEEMED,BDS,,600000,150000,80000,1500000,0,,type-based indicative estimate (dental)
col_4072343872,Yenepoya Medical College,DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_0607297450,ZORAM MEDICAL COLLEGE Falkawn,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
